,Epochs,Current_State,Pit_Position,Goal_Position,Wall_Position,Action,Reward,Next_State,Epsilon_Boolean,Q_Max,Q1_Current,Q2_Current,Q3_Current,Q4_Current,Q1_Next,Q2_Next,Q3_Next,Q4_Next,Q_Next_Max,Y
255,9,1,3,8,13,0,-1,1,0,-4.086672782897949,-4.086672782897949,-4.824670791625977,-4.630372047424316,-4.129970073699951,-4.088090419769287,-4.819725036621094,-4.634149074554443,-4.136840343475342,-4.088090419769287,-4.679281377792359
256,9,1,3,8,13,3,-1,2,0,-4.277079105377197,-4.2811198234558105,-4.942955017089844,-4.822882652282715,-4.277079105377197,-3.83918046951294,-4.595528602600098,-4.216909408569336,-3.5691521167755127,-3.5691521167755127,-4.212236905097962
257,9,2,3,8,13,3,-10,3,0,-3.658785104751587,-3.98139238357544,-4.6829705238342285,-4.298853874206543,-3.658785104751587,-3.812718629837036,-4.198564052581787,-4.636378765106201,-3.7406375408172607,-3.7406375408172607,-13.366573786735534
261,10,14,6,8,7,1,-1,14,0,-2.220667123794556,-2.50326943397522,-2.220667123794556,-2.881770610809326,-2.5755608081817627,-2.4852442741394043,-2.1854171752929688,-2.8691928386688232,-2.560208320617676,-2.1854171752929688,-2.966875457763672
264,10,15,6,8,7,1,-1,15,0,-2.0368216037750244,-2.048875093460083,-2.0368216037750244,-2.135531187057495,-2.3375661373138428,-2.067893743515014,-2.067819595336914,-2.1448605060577397,-2.3516879081726074,-2.067819595336914,-2.861037635803223
270,10,11,6,8,7,0,-1,11,0,-2.018087387084961,-2.018087387084961,-2.271008014678955,-2.0568230152130127,-2.560611724853516,-2.0141141414642334,-2.2556965351104736,-2.0548501014709477,-2.5612595081329346,-2.0141141414642334,-2.8127027273178102
271,10,11,6,8,7,2,-1,10,0,-2.1064436435699463,-2.127878427505493,-2.3593943119049072,-2.1064436435699463,-2.6572422981262207,-1.296150803565979,-1.1559021472930908,-0.7289339900016785,-1.553077220916748,-0.7289339900016785,-1.6560405910015108
272,10,10,6,8,7,2,-1,9,0,-0.7231804728507996,-1.3376295566558838,-1.1844594478607178,-0.7231804728507996,-1.5908799171447754,-2.5658276081085205,-2.7838120460510254,-2.416325330734253,-2.9291422367095947,-2.416325330734253,-3.174692797660828
281,11,3,9,2,15,0,-1,3,0,-2.7666306495666504,-2.7666306495666504,-3.245619297027588,-5.27537202835083,-4.704064846038818,-2.664104461669922,-3.121784210205078,-5.204424858093262,-4.606746196746826,-2.664104461669922,-3.3976940155029296
287,12,3,8,12,6,1,-1,7,0,-2.5113325119018555,-2.6114468574523926,-2.5113325119018555,-3.7821452617645264,-3.7893145084381104,-2.64978575706482,-2.9248297214508057,-2.296406984329224,-2.9695544242858887,-2.296406984329224,-3.066766285896301
290,12,3,8,12,6,0,-1,3,0,-2.4713034629821777,-2.4713034629821777,-2.7184762954711914,-3.2349162101745605,-3.5097432136535645,-2.46437931060791,-2.723088026046753,-3.2354073524475098,-3.5056581497192383,-2.46437931060791,-3.2179413795471192
335,13,3,15,6,13,0,-1,3,0,3.803370952606201,3.803370952606201,3.757830619812012,3.601156234741211,3.0955135822296143,3.891379594802856,3.831869840621948,3.721700429916382,3.1843831539154053,3.891379594802856,2.5022416353225707
349,14,12,13,14,2,2,-1,12,0,1.155548334121704,0.9087652564048768,-1.4835360050201416,1.155548334121704,-0.8130759000778198,0.9630144834518432,-1.4532526731491089,1.1822429895401,-0.7488505244255066,1.1822429895401,0.0640186905860902
350,14,12,13,14,2,0,-1,8,0,0.6597046256065369,0.6597046256065369,-1.707872986793518,0.5429646372795105,-0.9798362255096436,1.6381489038467407,-0.0993952825665474,1.6102348566055298,0.8390204310417175,1.6381489038467407,0.4743340134620666
351,14,8,13,14,2,0,-1,4,0,1.3160650730133057,1.3160650730133057,-0.4260613322257995,0.9280011653900146,0.5412588715553284,1.8082709312438965,0.716585636138916,1.3990159034729004,1.2043253183364868,1.8082709312438965,0.6274438381195069
388,14,0,13,14,2,0,-1,0,0,-5.531948566436768,-5.531948566436768,-6.177304744720459,-6.400796413421631,-5.632903575897217,-5.519242286682129,-6.159645080566406,-6.370707035064697,-5.619872093200684,-5.519242286682129,-5.967318058013916
389,15,2,1,11,9,2,-10,1,0,3.9181723594665527,2.756420850753784,3.00101637840271,3.9181723594665527,3.511162281036377,3.487345695495605,5.001402378082275,4.220883369445801,3.5383589267730717,5.001402378082275,-5.498737859725952
405,16,12,15,0,14,2,-1,12,0,7.240320682525635,5.213539123535156,5.578770637512207,7.240320682525635,7.00137186050415,5.229992866516113,5.590026378631592,7.238223552703857,7.007085800170898,7.238223552703857,5.514401197433472
411,16,11,15,0,14,3,-1,11,0,6.644232749938965,4.440185546875,5.10050106048584,4.839969158172607,6.644232749938965,4.430428981781006,5.078005790710449,4.864947319030762,6.653325080871582,6.653325080871582,4.987992572784424
427,16,13,15,0,14,3,-1,13,0,4.132089138031006,2.75453782081604,3.8858084678649902,3.440117597579956,4.132089138031006,2.7203311920166016,3.843403816223145,3.4508321285247803,4.084839820861816,4.084839820861816,2.6763558387756348
429,16,9,15,0,14,2,-1,8,0,4.497496604919434,1.9834660291671755,2.1313838958740234,4.497496604919434,2.5395290851593018,1.9523299932479856,2.5101141929626465,2.7217507362365723,3.145482063293457,3.145482063293457,1.830933856964112
430,16,8,15,0,14,3,-1,9,0,2.9594523906707764,1.784814715385437,2.325887441635132,2.397976875305176,2.9594523906707764,1.8026779890060425,1.940434455871582,4.247175693511963,2.3459949493408203,4.247175693511963,2.8224581241607667
434,16,4,15,0,14,3,-1,5,0,2.17338490486145,1.2735008001327517,1.6463778018951416,1.4029600620269775,2.17338490486145,1.0154907703399658,1.1834090948104858,1.314738631248474,2.6901662349700928,2.6901662349700928,1.4211496114730835
435,16,5,15,0,14,3,-1,6,0,2.531888008117676,0.8415161967277527,0.9411067366600036,1.0312892198562622,2.531888008117676,3.4561986923217773,3.3492531776428223,2.342207908630371,3.5665981769561768,3.5665981769561768,2.2099383592605597
439,16,7,15,0,14,3,-1,7,0,2.5302116870880127,1.4406005144119265,1.6039607524871826,1.9377201795578003,2.5302116870880127,1.4648196697235107,1.6245126724243164,1.9624770879745483,2.5677061080932617,2.5677061080932617,1.3109354972839355
442,18,0,3,5,13,2,-1,0,0,-5.1382551193237305,-5.847196578979492,-8.818604469299316,-5.1382551193237305,-8.423454284667969,-5.850865840911865,-8.874360084533691,-5.123608589172363,-8.422163963317871,-5.123608589172363,-5.611247730255127
461,19,12,11,4,3,2,-1,12,0,-1.6167136430740356,-2.6432502269744877,-2.6085829734802246,-1.6167136430740356,-5.552045822143555,-2.5662574768066406,-2.5082263946533203,-1.5094122886657717,-5.449264049530029,-1.5094122886657717,-2.3584710597991947
475,20,5,7,2,11,2,-1,4,0,6.036919593811035,4.686809062957764,2.9500069618225098,6.036919593811035,5.917727470397949,4.5666117668151855,2.6462671756744385,6.10694694519043,4.908797740936279,6.10694694519043,4.496252250671387
488,20,1,7,2,11,2,-1,0,0,3.908680677413941,3.589536190032959,2.713295221328736,3.908680677413941,3.16454815864563,1.6357567310333252,-0.3751827478408813,1.411835789680481,3.735919237136841,3.735919237136841,2.362327313423157
499,21,3,6,13,9,1,-1,7,0,4.930019378662109,4.725646495819092,4.930019378662109,2.892831563949585,4.917724609375,4.050238132476807,3.248699903488159,5.8735175132751465,4.015623092651367,5.8735175132751465,4.286165761947632
500,21,7,6,13,9,2,-10,6,0,5.774203777313232,3.914605617523194,3.133543014526367,5.774203777313232,3.88061261177063,5.180718898773193,4.2903547286987305,3.734707593917847,4.283352851867676,5.180718898773193,-5.337352991104126
502,23,3,14,13,0,3,-1,3,0,5.764007091522217,3.858096122741699,4.224598407745361,1.500707983970642,5.764007091522217,3.899907350540161,4.301501750946045,1.529440999031067,5.824827671051025,5.824827671051025,4.242344903945923
516,23,7,14,13,0,3,-1,7,0,0.7467341423034668,-0.1397433429956436,-2.824922561645508,0.5250541567802429,0.7467341423034668,-0.054366935044527,-2.74977970123291,0.6523005366325378,0.8135615587234497,0.8135615587234497,-0.2677945971488952
544,23,7,14,13,0,2,-1,6,0,-4.830324649810791,-5.53754997253418,-10.07486057281494,-4.830324649810791,-5.211705684661865,-3.956209659576416,-7.834875583648682,-5.281778335571289,-4.572983264923096,-3.956209659576416,-4.560588693618774
545,23,6,14,13,0,0,-1,2,0,-4.169167518615723,-4.169167518615723,-8.021993637084961,-5.548219680786133,-4.830963134765625,-6.051159858703613,-10.882704734802246,-5.156867027282715,-6.46901798248291,-5.156867027282715,-5.641180324554443
552,23,1,14,13,0,0,-1,1,0,-6.0133442878723145,-6.0133442878723145,-8.098613739013672,-6.774319648742676,-6.629766941070557,-6.020161151885986,-8.100247383117676,-6.747574806213379,-6.6627278327941895,-6.020161151885986,-6.418145036697388
607,26,12,5,11,1,0,-1,8,0,-2.1622650623321533,-2.1622650623321533,-3.5176267623901367,-2.9211137294769287,-2.915742874145508,-0.9839860200881958,-2.6249780654907227,-1.790377497673035,-1.6804133653640747,-0.9839860200881958,-1.885587418079376
608,26,8,5,11,1,0,-1,4,0,-1.0506196022033691,-1.0506196022033691,-2.738860607147217,-1.8756133317947388,-1.716897964477539,-1.9079289436340328,-2.788699150085449,-3.472386360168457,-2.1539595127105717,-1.9079289436340328,-2.7171360492706302
655,26,0,5,11,1,0,-1,0,0,-8.386838912963867,-8.386838912963867,-9.188265800476074,-8.77626895904541,-8.414024353027344,-8.327347755432129,-9.107148170471191,-8.664799690246582,-8.35556411743164,-8.327347755432129,-8.494612979888917
662,27,7,1,2,14,3,-1,7,0,0.3227360248565674,-0.0480895191431045,-1.2787320613861084,-2.1375162601470947,0.3227360248565674,-0.1363866329193115,-1.3652260303497314,-2.1787261962890625,0.2300164103507995,0.2300164103507995,-0.7929852306842804
664,27,3,1,2,14,3,-1,3,0,1.7427231073379517,1.375840187072754,1.1292433738708496,-0.987213134765625,1.7427231073379517,1.288783073425293,1.0910581350326538,-1.091704249382019,1.681798815727234,1.681798815727234,0.5136189341545105
666,28,9,7,15,3,0,-1,5,0,0.1967585086822509,0.1967585086822509,-5.268530368804932,0.1714533120393753,-2.139627695083618,1.1128473281860352,-3.690640449523926,-1.562305569648743,-0.5546814203262329,1.1128473281860352,0.0015625953674316
703,28,1,7,15,3,0,-1,1,0,-4.426530361175537,-4.426530361175537,-5.706071376800537,-4.787477970123291,-5.695128440856934,-4.412918567657471,-5.637496471405029,-4.785679340362549,-5.749475955963135,-4.412918567657471,-4.971626710891724
715,28,0,7,15,3,0,-1,0,0,-6.72395658493042,-6.72395658493042,-8.151642799377441,-6.829712867736816,-7.199859619140625,-6.784190654754639,-8.257072448730469,-6.859097957611084,-7.281528949737549,-6.784190654754639,-7.105771589279175
718,30,8,11,2,10,0,-1,4,0,9.27759838104248,9.27759838104248,6.537039279937744,8.00464153289795,7.845293998718262,8.09226131439209,5.090487480163574,7.062690258026123,6.107158660888672,8.09226131439209,6.283035182952881
719,30,4,11,2,10,0,-1,0,0,8.099761009216309,8.099761009216309,5.077404022216797,7.05460786819458,6.140462398529053,7.406753063201904,5.870462417602539,6.160553932189941,7.821908950805664,7.821908950805664,6.039718055725098
725,30,0,11,2,10,3,-1,1,0,7.870831966400146,7.244331836700439,5.742959499359131,6.274381160736084,7.870831966400146,8.109624862670898,6.675971031188965,6.860422611236572,8.164641380310059,8.164641380310059,6.348177242279053
728,30,1,11,2,10,3,10,2,0,8.11748218536377,8.095170021057129,6.669366359710693,6.883777141571045,8.11748218536377,8.703025817871094,5.827165603637695,7.206851005554199,8.004505157470703,8.703025817871094,10.0
730,32,11,2,14,8,3,-1,11,0,-6.815244197845459,-6.9455084800720215,-9.175480842590332,-7.783182621002197,-6.815244197845459,-6.968376159667969,-9.210168838500977,-7.846112251281738,-6.866894245147705,-6.866894245147705,-7.180204820632935
770,32,1,2,14,8,0,-1,1,0,-7.578584671020508,-7.578584671020508,-8.046574592590332,-7.641038417816162,-8.972061157226562,-7.517753601074219,-7.9447550773620605,-7.5494489669799805,-8.88310432434082,-7.517753601074219,-7.765978240966797
780,32,0,2,14,8,0,-1,0,0,-7.685769557952881,-7.685769557952881,-8.854086875915527,-7.9774932861328125,-7.891199588775635,-7.736521244049072,-8.895942687988281,-8.017447471618652,-7.994460582733154,-7.736521244049072,-7.962869119644165
781,33,6,0,13,8,0,-1,2,0,-4.642096519470215,-4.642096519470215,-6.125118255615234,-4.906603813171387,-5.496026039123535,-5.2962565422058105,-6.591307640075684,-4.643123626708984,-5.553558349609375,-4.643123626708984,-5.178811264038086
783,33,1,0,13,8,2,-10,0,0,-3.9275739192962646,-5.084699630737305,-5.47275972366333,-3.9275739192962646,-5.516655445098877,-5.093736171722412,-6.063696384429932,-4.705031871795654,-4.358734607696533,-4.358734607696533,-13.92286114692688
784,34,7,11,0,5,0,-1,3,0,-2.760459899902344,-2.760459899902344,-3.8291287422180176,-7.861573696136475,-2.8004884719848637,-1.820857286453247,-1.6891940832138062,-7.797138690948486,-1.606579303741455,-1.606579303741455,-2.4459213733673097
791,34,1,11,0,5,1,-1,1,0,-2.5678696632385254,-3.281986713409424,-2.5678696632385254,-7.21548318862915,-3.5222280025482178,-3.319781541824341,-2.5899953842163086,-7.199989318847656,-3.5896401405334477,-2.5899953842163086,-3.330995845794678
803,35,15,0,1,4,3,-1,15,0,0.0953617021441459,0.0410901680588722,-0.9436782002449036,-1.6995844841003418,0.0953617021441459,-0.047785647213459,-1.0558570623397827,-1.7639830112457275,0.0207453742623329,0.0207453742623329,-0.9813291631639004
806,35,11,0,1,4,3,-1,11,0,-1.1537643671035769,-1.2531254291534424,-2.5161075592041016,-1.900951147079468,-1.1537643671035769,-1.3829811811447144,-2.5574488639831543,-2.036518812179565,-1.2865278720855713,-1.2865278720855713,-2.1578750848770145
816,35,3,0,1,4,1,-1,7,0,0.1743381321430206,0.1516785025596618,0.1743381321430206,-0.6049889326095581,-1.0794686079025269,-1.0563420057296753,-1.916014671325684,-1.849656581878662,-2.828279972076416,-1.0563420057296753,-1.950707805156708
847,36,13,15,1,3,1,-1,13,0,0.0212540589272975,-2.324187755584717,0.0212540589272975,-2.525244951248169,-3.131475687026977,-2.18702244758606,0.1369937360286712,-2.4160988330841064,-3.0282607078552246,0.1369937360286712,-0.8767056375741958
854,36,8,15,1,3,1,-1,12,0,-0.0381655395030975,-0.3937679529190063,-0.0381655395030975,-1.2936605215072632,-1.736901879310608,-1.4058107137680054,-1.499356389045715,-2.4548158645629883,-3.29264760017395,-1.4058107137680054,-2.265229642391205
857,36,9,15,1,3,2,-1,8,0,-1.2182282209396362,-1.845146894454956,-3.1653664112091064,-1.2182282209396362,-3.7303366661071777,-0.5048902034759521,-0.4977449476718902,-1.2150999307632446,-1.5600643157958984,-0.4977449476718902,-1.4479704529047013
858,36,8,15,1,3,0,-1,4,0,-0.669730544090271,-0.669730544090271,-0.7546813488006592,-1.2225793600082395,-1.6316384077072144,-2.1124069690704346,-2.415169239044189,-3.25243616104126,-3.524854183197021,-2.1124069690704346,-2.9011662721633917
859,36,4,15,1,3,0,-1,0,0,-2.215407371520996,-2.215407371520996,-2.63361930847168,-3.093414068222046,-3.5696935653686523,-2.198427200317383,-1.6601243019104004,-1.9932973384857176,-1.4239341020584106,-1.4239341020584106,-2.2815406918525696
871,38,12,1,3,0,2,-1,12,0,0.0518132895231246,-0.2327774316072464,-0.990163505077362,0.0518132895231246,-0.1058726757764816,-0.3442875444889068,-1.0696476697921753,-0.0784225761890411,-0.2053703516721725,-0.0784225761890411,-1.070580318570137
872,38,12,1,3,0,3,-1,13,0,-0.4064067006111145,-0.6357483863830566,-1.353838324546814,-0.6664904356002808,-0.4064067006111145,-1.7247827053070068,-1.3283976316452026,-1.3179497718811035,-0.294685959815979,-0.294685959815979,-1.265217363834381
879,38,15,1,3,0,3,-1,15,0,-2.349637985229492,-2.899796485900879,-3.4808337688446045,-3.874812364578247,-2.349637985229492,-2.943495512008667,-3.504849672317505,-3.977628231048584,-2.404109477996826,-2.404109477996826,-3.163698530197144
890,38,11,1,3,0,3,-1,11,0,-3.571676254272461,-4.291996955871582,-5.44782829284668,-4.919321060180664,-3.571676254272461,-4.462048053741455,-5.608168125152588,-5.090754985809326,-3.79024076461792,-3.79024076461792,-4.411216688156128
916,39,12,4,5,10,2,-1,12,0,4.230445384979248,3.33826231956482,-2.202336072921753,4.230445384979248,3.2780697345733643,3.3814494609832764,-2.081641435623169,4.255911827087402,3.331425189971924,4.255911827087402,2.8303206443786624
918,39,13,4,5,10,3,-1,14,0,4.9227681159973145,2.7721517086029053,-2.101024389266968,3.736602783203125,4.9227681159973145,2.8392465114593506,-2.2915918827056885,2.916501045227051,5.523523330688477,5.523523330688477,3.971170997619629
933,39,15,4,5,10,3,-1,15,0,2.206700563430786,1.7221136093139648,-2.5955114364624023,1.0839390754699707,2.206700563430786,1.718642234802246,-2.616674900054932,1.0787402391433716,2.1992743015289307,2.1992743015289307,0.9793468713760376
940,39,11,4,5,10,3,-1,11,0,0.9071375131607056,0.7668225765228271,-3.2564852237701416,0.6646319627761841,0.9071375131607056,0.7708832025527954,-3.2219223976135254,0.6867497563362122,0.9275152683258056,0.9275152683258056,-0.1652362585067749
945,39,3,4,5,10,0,-1,3,0,2.2347075939178467,2.2347075939178467,-2.031146049499512,2.0111000537872314,1.3420618772506714,2.0362021923065186,-2.2336316108703613,1.744700312614441,1.1635355949401855,2.0362021923065186,0.8325819730758668
950,39,1,4,5,10,2,-1,0,0,0.7943462133407593,0.7631741166114807,-1.527186393737793,0.7943462133407593,0.3469477295875549,-0.2786227464675903,-2.5695714950561523,-0.771298885345459,1.1390453577041626,1.1390453577041626,0.0251408219337463
959,39,1,4,5,10,0,-1,1,0,-0.0900478139519691,-0.0900478139519691,-1.6568922996520996,-0.5251303315162659,-0.398234486579895,-0.0121450498700141,-1.5715171098709106,-0.4630678296089172,-0.307578831911087,-0.0121450498700141,-1.0109305448830128
960,40,0,6,5,10,3,-1,1,0,3.773738861083984,1.675867795944214,1.2395938634872437,0.2638257443904876,3.773738861083984,2.792022943496704,2.5076630115509038,2.1374573707580566,2.82126259803772,2.82126259803772,1.539136338233948
992,40,2,6,5,10,0,-1,2,0,-3.250197172164917,-3.250197172164917,-4.612361907958984,-3.661590099334717,-3.5137288570404053,-3.1027839183807373,-4.464832305908203,-3.515408992767334,-3.227208137512207,-3.1027839183807373,-3.792505526542664
1009,40,3,6,5,10,0,-1,3,0,-6.062725067138672,-6.062725067138672,-7.098943710327148,-6.4839768409729,-6.40562105178833,-6.137704849243164,-7.230971336364746,-6.537376880645752,-6.540915966033936,-6.137704849243164,-6.523934364318848
1017,41,15,6,4,5,1,-1,15,0,1.815219044685364,1.791115164756775,1.815219044685364,0.8487792611122131,-1.0245345830917358,1.628618597984314,1.621914982795715,0.6704822182655334,-1.132977843284607,1.628618597984314,0.4657567381858827
1018,41,15,6,4,5,0,-1,11,0,1.5405724048614502,1.5405724048614502,1.4514018297195437,0.6071385741233826,-1.2128266096115112,1.294082760810852,1.0183632373809814,1.5039513111114502,-1.5763565301895142,1.5039513111114502,0.3535561800003053
1019,41,11,6,4,5,2,-1,10,0,1.4550164937973022,1.2144625186920166,0.90582937002182,1.4550164937973022,-1.6575356721878052,-0.1327543556690216,-2.472299814224243,2.012081384658813,-3.432504653930664,2.012081384658813,0.8108732461929322
1021,42,5,6,15,12,3,-10,6,0,3.895313024520874,1.433057188987732,3.259118795394897,0.8629239797592163,3.895313024520874,2.452211380004883,4.916579246520996,1.0493361949920654,4.505523204803467,4.916579246520996,-5.575078678131104
1051,43,6,14,12,3,0,-1,2,0,-5.199522495269775,-5.199522495269775,-6.41478157043457,-5.621061325073242,-5.469376564025879,-5.1795172691345215,-6.483008861541748,-4.836844444274902,-5.826560020446777,-4.836844444274902,-5.353159999847413
1070,43,1,14,12,3,2,-1,0,0,-1.8757840394973757,-3.5533218383789062,-3.362973690032959,-1.8757840394973757,-3.657118558883667,-3.5624797344207764,-4.231813430786133,-2.946546792984009,-1.4748443365097046,-1.4748443365097046,-2.327359902858734
1072,43,0,14,12,3,3,-1,1,0,-1.527019500732422,-3.451711177825928,-4.198542594909668,-2.9288783073425293,-1.527019500732422,-3.661173105239868,-3.5399692058563232,-2.19229507446289,-3.917504072189331,-2.19229507446289,-2.9730655670166017
1087,44,10,5,15,2,2,-1,9,0,-5.320557117462158,-9.586785316467283,-10.19011116027832,-5.320557117462158,-11.38884735107422,-7.045199871063232,-6.4679274559021,-3.5752651691436768,-10.125428199768066,-3.5752651691436768,-4.217738652229309
1108,44,4,5,15,2,2,-1,4,0,-3.519524574279785,-4.571254253387451,-3.688300371170044,-3.519524574279785,-4.588184356689453,-4.676818370819092,-3.8218493461608887,-3.5383002758026123,-4.721044540405273,-3.5383002758026123,-4.184470248222351
1110,44,0,5,15,2,3,-1,1,0,-2.9438183307647705,-4.6555352210998535,-3.251050472259521,-3.6601173877716064,-2.9438183307647705,-4.49384355545044,-2.3659067153930664,-3.539144277572632,-3.212125778198242,-2.3659067153930664,-3.12931604385376
1111,44,1,5,15,2,1,-10,5,0,-2.423683881759644,-4.502512454986572,-2.423683881759644,-3.615965366363525,-3.209878444671631,-5.459085464477539,-4.917141914367676,-4.315421581268311,-6.197732925415039,-4.315421581268311,-13.88387942314148
1112,45,14,15,2,9,3,-10,15,0,4.148618221282959,1.99190092086792,-0.4613558948040008,-1.231121063232422,4.148618221282959,1.838178038597107,-0.0620884224772453,-1.078671097755432,2.7885069847106934,2.7885069847106934,-7.490343713760376
1115,46,8,13,14,6,2,-1,8,0,-5.480006217956543,-5.483021259307861,-5.649552345275879,-5.480006217956543,-6.357790946960449,-5.584431171417236,-5.764358997344971,-5.6420416831970215,-6.476258754730225,-5.584431171417236,-6.025988054275513
1137,46,1,13,14,6,3,-1,2,0,-5.152441501617432,-5.276091575622559,-5.447804927825928,-5.304536819458008,-5.152441501617432,-5.741843700408936,-6.065797328948975,-5.592935085296631,-7.394979953765869,-5.592935085296631,-6.033641576766968
1139,46,2,13,14,6,2,-1,1,0,-5.575552940368652,-5.818500518798828,-6.124509334564209,-5.575552940368652,-7.458768367767334,-5.577330589294434,-5.800198078155518,-5.54251766204834,-5.498046398162842,-5.498046398162842,-5.948241758346557
1140,46,1,13,14,6,2,-1,0,0,-5.644515037536621,-5.748823642730713,-5.972687721252441,-5.644515037536621,-5.798033714294434,-5.114930629730225,-4.906650543212891,-5.308938980102539,-4.968597412109375,-4.906650543212891,-5.415985488891602
1141,46,0,13,14,6,1,-1,4,0,-4.9600114822387695,-5.193539619445801,-4.9600114822387695,-5.337661743164063,-5.1584296226501465,-4.972312927246094,-5.642177581787109,-5.422852516174316,-6.958912372589111,-4.972312927246094,-5.4750816345214846
1161,47,0,5,8,7,2,-1,0,0,5.804689407348633,2.862611055374145,2.0694236755371094,5.804689407348633,3.673572540283203,2.9148895740509038,2.129929542541504,5.820208549499512,3.726952791213989,5.820208549499512,4.238187694549561
1170,48,7,5,12,11,3,-1,7,0,-1.3359626531600952,-1.3802043199539185,-2.1578569412231445,-1.7619677782058716,-1.3359626531600952,-1.30531108379364,-2.0645065307617188,-1.7153847217559814,-1.2263128757476809,-1.2263128757476809,-2.103681588172913
1215,48,2,5,12,11,0,-1,2,0,-7.462280750274658,-7.462280750274658,-8.126595497131348,-8.31704330444336,-8.491853713989258,-7.416920185089111,-8.131730079650879,-8.249463081359863,-8.473490715026855,-7.416920185089111,-7.6752281665802
1217,48,3,5,12,11,0,-1,3,0,-7.761194229125977,-7.761194229125977,-7.780625820159912,-8.402922630310059,-8.038924217224121,-7.599664688110352,-7.597914218902588,-8.158455848693848,-7.861877918243408,-7.597914218902588,-7.838122797012329
1218,49,11,10,1,8,2,-10,10,0,6.072884559631348,3.1239688396453857,2.5062975883483887,6.072884559631348,4.4470295906066895,1.43740713596344,0.8223167061805725,7.6020588874816895,2.365339994430542,7.6020588874816895,-3.158147001266479
1242,50,15,9,10,3,0,-1,11,0,0.2730017304420471,0.2730017304420471,-0.162216454744339,-5.13713264465332,0.0077076330780982,-0.7964840531349182,-1.1245825290679932,-5.874886512756348,-0.6511995792388916,-0.6511995792388916,-1.5860796213150024
1247,50,7,9,10,3,0,-1,7,0,0.0512856692075729,0.0512856692075729,-0.4496904611587524,-5.142691135406494,-1.8899600505828855,0.0076849907636642,-0.4891653954982757,-5.197158336639404,-1.8953784704208372,0.0076849907636642,-0.9930835083127022
1250,50,2,9,10,3,0,-1,2,0,0.1343085169792175,0.1343085169792175,-0.7772008180618286,-5.949371814727783,-0.9849040508270264,0.3229608237743377,-0.6201096177101135,-5.747403144836426,-0.8072700500488281,0.3229608237743377,-0.709335258603096
1258,51,0,12,1,4,2,-1,0,0,7.425708293914795,6.105936050415039,4.598520755767822,7.425708293914795,7.32828950881958,5.98868465423584,4.521682262420654,7.295314788818359,7.259557247161865,7.295314788818359,5.565783309936523
1259,51,0,12,1,4,3,10,1,0,7.227275848388672,5.9395294189453125,4.549253463745117,7.202237606048584,7.227275848388672,7.093168258666992,6.091003894805908,9.674863815307615,6.103294849395752,9.674863815307615,10.0
1262,52,4,15,1,7,0,-1,0,0,6.603245258331299,6.603245258331299,3.918348789215088,6.221957683563232,5.972170352935791,5.145105838775635,4.040559768676758,4.3622660636901855,7.503932952880859,7.503932952880859,5.753539657592774
1264,53,2,5,4,8,2,-1,1,0,-9.490151405334473,-10.944396018981934,-11.93150520324707,-9.490151405334473,-13.0341157913208,-11.632058143615724,-12.364327430725098,-10.194936752319336,-14.727357864379885,-10.194936752319336,-10.175443077087404
1266,53,0,5,4,8,2,-1,0,0,-9.476386070251465,-10.223294258117676,-11.522807121276855,-9.476386070251465,-10.980326652526855,-10.245028495788574,-11.57479763031006,-9.558037757873535,-11.0256986618042,-9.558037757873535,-9.60223398208618
1276,54,15,5,0,14,2,-1,15,0,-4.28945779800415,-4.564291000366211,-5.188441753387451,-4.28945779800415,-5.26356840133667,-4.57209587097168,-5.1840128898620605,-4.324467182159424,-5.278418064117432,-4.324467182159424,-4.8920204639434814
1317,54,4,5,0,14,2,-1,4,0,-5.486242771148682,-5.617393493652344,-7.85913610458374,-5.486242771148682,-7.728518009185791,-5.634509086608887,-7.868183135986328,-5.507256507873535,-7.738333702087402,-5.507256507873535,-5.9565308570861815
1331,55,8,11,15,0,2,-1,8,0,4.523204803466797,3.238778591156006,4.413416862487793,4.523204803466797,4.263347625732422,3.1667511463165283,4.3043622970581055,4.5237717628479,4.227955341339111,4.5237717628479,3.0713945865631107
1333,55,8,11,15,0,1,-1,12,0,3.819160461425781,2.759239912033081,3.819160461425781,3.789115428924561,3.7858965396881104,2.3289108276367188,3.456923723220825,3.319066286087036,3.867355108261109,3.867355108261109,2.480619597434998
1338,55,13,11,15,0,1,-1,13,0,3.714735269546509,1.3752164840698242,3.714735269546509,1.790241003036499,2.612499475479126,1.3835530281066897,3.738936185836792,1.8333561420440676,2.6235291957855225,3.738936185836792,2.365042567253113
1341,55,10,11,15,0,2,-1,9,0,-0.5636100769042969,-2.8758246898651123,-1.4336168766021729,-0.5636100769042969,-0.6238921284675598,-0.9676991105079652,-0.7253033518791199,-0.2216742187738418,0.6310686469078064,0.6310686469078064,-0.4320382177829742
1342,55,9,11,15,0,3,-1,10,0,0.163620039820671,-1.43442964553833,-1.2243952751159668,-0.6650501489639282,0.163620039820671,-3.3111331462860107,-1.9160922765731807,-1.0250598192214966,-1.0223255157470703,-1.0223255157470703,-1.9200929641723632
1343,55,10,11,15,0,3,-10,11,0,-1.393144130706787,-3.668509960174561,-2.2853927612304688,-1.4056845903396606,-1.393144130706787,-1.6466466188430786,-0.4089219570159912,-2.8337574005126958,-0.5029266476631165,-0.4089219570159912,-10.368029761314393
