,Current_State,Pit_Position,Goal_Position,Wall_Position,Q_Max,level_5,Action
5870,3,11,14,2,3.518953561782837,0,1
5871,3,11,15,8,6.525450229644775,0,1
5872,3,11,15,14,1.8178986310958862,0,1
5878,3,12,0,1,-7.388192176818848,0,1
5879,3,12,7,0,8.16766357421875,0,1
5880,3,12,9,14,4.0993804931640625,0,1
5881,3,12,10,4,6.992467880249023,0,1
5882,3,12,11,1,7.694300651550293,0,1
5883,3,12,11,4,8.59269905090332,0,1
5884,3,12,11,8,7.422715187072754,0,1
5885,3,12,11,15,-1.0705664157867432,0,1
5886,3,12,13,15,4.608621120452881,0,1
5888,3,12,14,0,4.647268772125244,0,1
5890,3,12,14,1,5.4206929206848145,0,1
5893,3,12,14,9,5.227015972137451,0,1
5894,3,12,15,9,6.240817070007324,0,1
5895,3,13,2,8,-5.030553817749023,0,1
5897,3,13,4,2,0.01685226708650589,0,1
5900,3,13,5,4,6.083105087280273,0,1
5901,3,13,6,10,6.353625774383545,0,1
5902,3,13,9,0,4.60295295715332,0,1
5903,3,13,9,4,3.3124873638153076,0,1
5904,3,13,10,9,6.036322593688965,0,1
5905,3,13,11,6,6.400468826293945,0,1
5907,3,13,12,9,-4.413512706756592,0,1
5908,3,13,14,2,4.93142032623291,0,1
5909,3,13,15,0,6.882209300994873,0,1
5910,3,14,5,9,5.204302787780762,0,1
5912,3,14,7,6,7.98749303817749,0,1
5913,3,14,7,10,3.2631359100341797,0,1
5914,3,14,8,5,3.20023250579834,0,1
5916,3,14,8,6,3.9749274253845215,0,1
5917,3,14,11,4,5.729364395141602,0,1
5919,3,14,11,6,9.398883819580078,0,1
5921,3,14,11,10,7.342493534088135,0,1
5922,3,14,11,12,8.294340133666992,0,1
5923,3,14,11,13,7.296388626098633,0,1
5924,3,14,12,8,0.6534149646759033,0,1
5925,3,14,13,4,-0.653492271900177,0,1
5927,3,14,15,0,4.291553497314453,0,1
5928,3,14,15,9,7.348726272583008,0,1
5929,3,15,0,1,3.052677869796753,0,1
5931,3,15,6,9,5.341869354248047,0,1
5932,3,15,7,6,10.527024269104004,0,1
5933,3,15,7,12,10.265809059143066,0,1
5934,3,15,7,14,10.225656509399414,0,1
5935,3,15,9,2,5.028637409210205,0,1
5937,3,15,10,4,-1.2938177585601807,0,1
5938,3,15,12,10,1.5195883512496948,0,1
5939,3,15,13,2,3.2803781032562256,0,1
5940,3,15,14,4,5.016671657562256,0,1
5941,3,15,14,12,3.949998140335083,0,1
5943,4,1,0,2,10.174983024597168,0,0
5946,4,1,0,5,7.772253036499023,0,0
5947,4,1,0,9,8.574243545532227,0,0
5948,4,1,0,10,6.881272792816162,0,0
5949,4,1,0,11,9.875410079956055,0,0
5950,4,1,0,12,8.9906587600708,0,0
5951,4,1,0,14,6.63600492477417,0,0
5959,4,1,3,6,3.0154428482055664,0,0
5962,4,1,7,5,3.86775803565979,0,0
5963,4,2,0,7,11.158637046813965,0,0
5964,4,2,0,8,8.182167053222656,0,0
5965,4,2,0,11,4.681473255157471,0,0
5976,4,3,0,1,9.731363296508789,0,0
5978,4,3,0,2,10.264400482177734,0,0
5980,4,3,0,6,10.032739639282227,0,0
5982,4,3,0,11,10.006665229797363,0,0
5983,4,3,0,12,8.33669376373291,0,0
5985,4,3,0,13,10.259073257446289,0,0
5986,4,3,0,15,8.735825538635254,0,0
5988,4,3,1,14,7.412778854370117,0,0
5989,4,5,0,3,8.998872756958008,0,0
5990,4,5,1,2,6.320766448974609,0,0
5991,4,5,1,7,9.313045501708984,0,0
5993,4,5,3,14,2.3102943897247314,0,0
5994,4,6,0,2,9.5400390625,0,0
5995,4,6,0,5,8.441400527954102,0,0
5999,4,6,0,10,8.732479095458984,0,0
6000,4,6,0,13,8.162190437316895,0,0
6001,4,6,0,14,2.3745436668395996,0,0
6002,4,6,0,15,9.095956802368164,0,0
6008,4,7,0,1,8.709966659545898,0,0
6009,4,7,0,2,8.57252025604248,0,0
6010,4,7,0,6,7.6225666999816895,0,0
6011,4,7,0,9,10.900675773620605,0,0
6013,4,7,0,11,10.00497817993164,0,0
6016,4,7,1,9,9.174860954284668,0,0
6018,4,7,3,13,6.992366313934326,0,0
6019,4,8,0,1,5.13704776763916,0,0
6020,4,8,0,2,9.626977920532227,0,0
6021,4,8,0,10,9.800511360168457,0,0
6023,4,8,5,13,-1.41314697265625,0,0
6026,4,8,9,3,7.8952836990356445,0,0
6030,4,8,12,5,-0.6963802576065063,0,0
6035,4,8,12,10,5.843217372894287,0,0
6037,4,9,0,1,5.235551357269287,0,0
6038,4,9,0,3,11.208765029907227,0,0
6039,4,9,0,11,9.575478553771973,0,0
6040,4,9,0,13,11.270746231079102,0,0
6043,4,9,0,15,9.996598243713379,0,0
6046,4,9,3,5,2.6749963760375977,0,0
6050,4,9,6,15,4.672898769378662,0,0
6051,4,9,7,14,-0.10151927173137665,0,0
6052,4,9,11,7,3.6478261947631836,0,0
6057,4,10,0,1,12.233516693115234,0,0
6060,4,10,0,5,10.532245635986328,0,0
6063,4,10,0,7,11.641092300415039,0,0
6064,4,10,0,11,8.49123477935791,0,0
6065,4,10,0,13,-5.6113762855529785,0,0
6066,4,10,1,2,9.07007884979248,0,0
6067,4,10,1,14,7.486276626586914,0,0
6068,4,10,5,3,0.12225954234600067,0,0
6071,4,10,7,14,6.05789852142334,0,0
6083,4,10,14,9,0.5466136932373047,0,0
6084,4,10,15,6,3.474884033203125,0,0
6086,4,11,0,7,10.557778358459473,0,0
6087,4,11,1,12,9.030611038208008,0,0
6090,4,11,7,10,4.8031768798828125,0,0
6091,4,12,0,3,9.373751640319824,0,0
6092,4,12,0,7,10.21638298034668,0,0
6093,4,12,0,10,8.91571044921875,0,0
6094,4,12,0,11,10.041094779968262,0,0
6095,4,12,0,14,8.69878101348877,0,0
6098,4,12,1,14,8.344856262207031,0,0
6099,4,12,3,10,5.156322479248047,0,0
6107,4,12,13,10,0.09184203296899796,0,0
6108,4,13,0,1,8.230167388916016,0,0
6109,4,13,0,5,10.491568565368652,0,0
6110,4,13,0,6,8.379924774169922,0,0
6111,4,13,0,9,9.208495140075684,0,0
6112,4,13,0,11,9.982390403747559,0,0
6113,4,13,0,14,9.016332626342773,0,0
6115,4,13,1,7,7.545933723449707,0,0
6116,4,13,1,9,5.978200912475586,0,0
6118,4,13,1,14,8.691227912902832,0,0
6132,4,13,6,15,7.008838176727295,0,0
6133,4,13,15,2,2.509162664413452,0,0
6136,4,14,0,1,8.909274101257324,0,0
6137,4,14,0,2,9.88426685333252,0,0
6139,4,14,0,3,10.789198875427246,0,0
6140,4,14,0,5,9.222738265991211,0,0
6141,4,14,0,11,9.76555061340332,0,0
6142,4,14,0,15,9.555283546447754,0,0
6143,4,14,1,5,8.874454498291016,0,0
6148,4,14,7,6,5.640639305114746,0,0
6150,4,14,13,5,7.696530342102051,0,0
6153,4,14,13,8,-3.4148783683776855,0,0
6156,4,15,0,2,8.744653701782227,0,0
6158,4,15,0,3,11.049798011779785,0,0
6159,4,15,0,5,5.417886257171631,0,0
6160,4,15,0,9,10.137189865112305,0,0
6161,4,15,0,11,9.88053035736084,0,0
6162,4,15,0,12,8.690262794494629,0,0
6163,4,15,0,14,10.367996215820312,0,0
6166,4,15,1,3,8.879207611083984,0,0
6168,4,15,2,6,5.154833793640137,0,0
6170,4,15,5,9,4.618924140930176,0,0
6172,4,15,6,9,-3.2188010215759277,0,0
6173,4,15,7,1,4.576992034912109,0,0
6175,4,15,10,9,3.546877384185791,0,0
6180,4,15,11,14,0.09646797925233841,0,0
6187,4,0,2,7,6.444520473480225,0,2
6191,4,0,11,7,-7.561346530914307,0,2
6220,4,1,10,8,6.6290717124938965,0,1
6225,4,2,1,5,2.4362804889678955,0,2
6235,4,2,3,13,0.5964363813400269,0,2
6239,4,2,7,10,-4.772878170013428,0,2
6264,4,2,14,6,0.4019584357738495,0,2
6274,4,3,2,10,-8.97677230834961,0,2
6282,4,3,7,8,-4.227023601531982,0,2
6289,4,3,8,0,0.020793449133634567,0,2
6301,4,5,1,0,6.11435604095459,0,0
6306,4,5,2,6,1.3726565837860107,0,2
6307,4,5,2,9,3.334756374359131,0,2
6309,4,5,2,10,4.41857385635376,0,2
6311,4,5,7,14,3.1207010746002197,0,2
6315,4,5,11,9,1.5059044361114502,0,2
6317,4,5,13,8,4.603143215179443,0,1
6318,4,6,0,7,-6.573119163513184,0,2
6334,4,6,3,0,1.7956658601760864,0,0
6345,4,6,7,0,2.7353274822235107,0,0
6385,4,7,2,1,3.1615991592407227,0,2
6389,4,7,9,12,-3.0057835578918457,0,2
6393,4,8,2,5,0.7503894567489624,0,3
6394,4,8,9,5,-1.1422643661499023,0,3
6395,4,8,12,3,4.422776699066162,0,2
6405,4,8,12,9,3.427196741104126,0,2
6406,4,8,13,14,-3.0413565635681152,0,2
6417,4,9,0,7,2.1902589797973633,0,2
6431,4,9,7,5,-2.642683267593384,0,3
6437,4,9,7,10,7.138538837432861,0,2
6442,4,9,11,5,1.9697060585021973,0,3
6450,4,9,12,8,3.161325454711914,0,1
6452,4,9,12,15,5.5842204093933105,0,2
6459,4,9,13,5,6.109291076660156,0,3
6475,4,10,3,5,5.222525596618652,0,3
6521,4,11,6,5,4.1536359786987305,0,3
6529,4,11,7,6,2.6547658443450928,0,2
6563,4,12,1,0,6.069322109222412,0,2
6570,4,12,6,5,6.000009536743164,0,3
6606,4,13,7,5,-3.743950843811035,0,2
6615,4,14,2,10,4.868820667266846,0,2
6622,4,14,3,7,3.9923512935638428,0,2
6623,4,14,12,8,3.208864212036133,0,1
6628,4,14,13,6,0.6429663896560669,0,2
6642,4,15,3,7,5.2871599197387695,0,2
6659,4,0,1,3,8.006726264953613,0,3
6660,4,0,1,15,8.528671264648438,0,3
6661,4,0,2,1,5.563042163848877,0,3
6662,4,0,2,3,4.55159330368042,0,3
6663,4,0,2,14,5.219862461090088,0,3
6664,4,0,3,2,4.2008843421936035,0,3
6668,4,0,3,8,5.342156410217285,0,3
6669,4,0,5,8,8.352743148803711,0,3
6670,4,0,5,10,5.048527717590332,0,3
6671,4,0,6,13,6.417593955993652,0,3
6672,4,0,9,1,7.17602014541626,0,3
6673,4,0,9,13,8.221881866455078,0,3
6674,4,0,10,12,8.383135795593262,0,3
6675,4,0,11,9,4.999456405639648,0,3
6677,4,0,12,8,2.829420328140259,0,3
6678,4,0,13,9,5.432021141052246,0,3
6679,4,0,14,11,5.27313232421875,0,3
6680,4,0,14,12,5.222562789916992,0,3
6681,4,1,2,8,5.464168548583984,0,3
6684,4,1,2,9,5.122851371765137,0,3
6685,4,1,2,12,5.305814743041992,0,3
6686,4,1,3,11,5.222264289855957,0,3
6687,4,1,3,14,-3.948446750640869,0,3
6688,4,1,6,7,8.466232299804688,0,3
6689,4,1,6,9,5.691797733306885,0,3
6690,4,1,7,8,5.506026268005371,0,3
6691,4,1,7,11,4.368059158325195,0,3
6692,4,1,7,15,6.637624740600586,0,3
6693,4,1,9,11,7.670410633087158,0,3
6694,4,1,11,3,1.0592379570007324,0,3
6695,4,1,11,9,6.974126815795898,0,3
6696,4,1,11,10,4.144332408905029,0,3
6697,4,1,15,3,3.5950124263763428,0,3
6698,4,1,15,12,3.2632784843444824,0,3
6699,4,2,1,3,7.241872787475586,0,3
6700,4,2,1,7,7.1335601806640625,0,3
6701,4,2,1,12,4.9502363204956055,0,3
6702,4,2,5,7,8.405647277832031,0,3
6703,4,2,5,9,5.799201011657715,0,3
6704,4,2,5,12,9.539214134216309,0,3
6705,4,2,5,13,7.360632419586182,0,3
6706,4,2,6,3,5.739276885986328,0,3
6707,4,2,7,8,6.481836318969727,0,3
6708,4,2,7,13,3.010321855545044,0,3
6709,4,2,10,6,5.6807403564453125,0,3
6710,4,2,10,7,3.2369465827941895,0,3
6711,4,2,10,8,5.675665855407715,0,3
6714,4,2,11,6,5.789243221282959,0,3
6716,4,2,11,8,6.090883255004883,0,3
6725,4,2,12,1,-8.740424156188965,0,3
6726,4,2,13,6,5.861265182495117,0,3
6729,4,2,15,8,2.575831651687622,0,3
6730,4,2,15,9,4.646867275238037,0,3
6731,4,3,1,8,7.252974987030029,0,3
6732,4,3,2,9,6.283713340759277,0,3
6733,4,3,2,11,6.581851005554199,0,3
6734,4,3,5,1,8.36221694946289,0,3
6735,4,3,5,2,9.582925796508789,0,3
6736,4,3,5,6,9.160704612731934,0,3
6737,4,3,5,11,9.723287582397461,0,3
6738,4,3,5,13,9.929133415222168,0,3
6739,4,3,5,15,11.65196704864502,0,3
6740,4,3,6,2,8.393376350402832,0,3
6741,4,3,6,8,6.767348289489746,0,3
6742,4,3,6,10,8.362261772155762,0,3
6744,4,3,6,12,9.058966636657715,0,3
6745,4,3,7,1,-3.574209690093994,0,3
6746,4,3,9,2,8.18518352508545,0,3
6747,4,3,9,15,7.455530643463135,0,3
6751,4,3,10,12,6.452336311340332,0,3
6752,4,3,10,13,5.85460090637207,0,3
6753,4,3,10,14,7.0852789878845215,0,3
6754,4,3,10,15,5.205586910247803,0,3
6755,4,3,11,1,4.149749755859375,0,3
6756,4,3,11,2,4.821337699890137,0,3
6757,4,3,14,0,5.2556538581848145,0,3
6758,4,3,14,9,5.0598859786987305,0,3
6759,4,3,14,10,4.700455665588379,0,3
6760,4,3,15,2,5.388365268707275,0,3
6761,4,3,15,7,3.682003974914551,0,3
6762,4,5,2,15,3.536717176437378,0,3
6763,4,5,6,15,5.866639614105225,0,3
6764,4,5,11,15,5.776829242706299,0,3
6765,4,6,1,9,6.970850944519043,0,3
6767,4,6,1,11,8.902772903442383,0,3
6768,4,6,1,14,7.559946060180664,0,3
6769,4,6,1,15,6.748410701751709,0,3
6771,4,6,2,1,3.7687833309173584,0,3
6772,4,6,2,10,-1.5137513875961304,0,3
6773,4,6,2,13,2.299077272415161,0,3
6774,4,6,5,0,7.3470330238342285,0,3
6775,4,6,5,1,8.144918441772461,0,3
6776,4,6,5,15,7.241897106170654,0,3
6777,4,6,7,8,3.723344564437866,0,3
6780,4,6,7,13,3.8880646228790283,0,3
6782,4,6,9,1,8.362263679504395,0,3
6785,4,6,11,1,2.117919683456421,0,3
6789,4,6,13,7,-3.728233575820923,0,3
6790,4,6,13,12,-1.5713658332824707,0,3
6791,4,6,15,7,5.552318572998047,0,3
6792,4,7,0,13,1.6064732074737549,0,3
6793,4,7,1,3,8.77473258972168,0,3
6794,4,7,1,10,9.606661796569824,0,3
6795,4,7,1,11,10.62559986114502,0,3
6796,4,7,2,11,-3.711771249771118,0,3
6797,4,7,2,12,6.887336730957031,0,3
6798,4,7,3,1,0.7903695702552795,0,3
6799,4,7,5,2,9.89213752746582,0,3
6800,4,7,5,6,9.470550537109375,0,3
6801,4,7,5,14,11.689468383789062,0,3
6802,4,7,6,2,7.437803745269775,0,3
6803,4,7,6,3,7.684657096862793,0,3
6804,4,7,9,2,8.050024032592773,0,3
6805,4,7,9,11,7.560068607330322,0,3
6806,4,7,10,1,5.654626369476318,0,3
6807,4,7,10,13,7.53066349029541,0,3
6808,4,7,11,0,5.712395191192627,0,3
6809,4,7,11,1,5.848987102508545,0,3
6810,4,7,15,14,2.759578227996826,0,3
6811,4,8,0,7,0.46735861897468567,0,3
6813,4,8,1,11,1.4118019342422485,0,3
6815,4,8,2,1,5.669599533081055,0,3
6817,4,8,2,6,6.0509819984436035,0,3
6818,4,8,5,7,6.205504417419434,0,3
6819,4,8,6,10,7.159423351287842,0,3
6821,4,8,9,0,8.18389892578125,0,3
6822,4,8,9,2,8.810617446899414,0,3
6823,4,8,9,13,2.6272902488708496,0,3
6824,4,8,11,2,1.4790079593658447,0,3
6825,4,8,12,1,4.918907165527344,0,3
6826,4,8,13,6,-8.455835342407227,0,3
6827,4,8,13,10,4.577625274658203,0,3
6828,4,8,13,12,5.165302276611328,0,3
6829,4,8,13,15,5.787432670593262,0,3
6830,4,8,14,12,4.157474994659424,0,3
6831,4,8,14,15,-1.1735870838165283,0,3
6832,4,8,15,6,3.4144070148468018,0,3
6833,4,8,15,7,-2.9561429023742676,0,3
6834,4,8,15,10,4.635262966156006,0,3
6835,4,8,15,12,4.399567127227783,0,3
6836,4,8,15,14,3.5528879165649414,0,3
6839,4,9,1,13,9.711654663085938,0,3
6840,4,9,2,1,5.587834358215332,0,3
6841,4,9,2,7,6.5412821769714355,0,3
6842,4,9,2,14,5.080606460571289,0,3
6843,4,9,3,0,1.6065398454666138,0,3
6844,4,9,3,11,3.962995767593384,0,3
6845,4,9,3,13,4.770307540893555,0,3
6846,4,9,5,2,8.07103443145752,0,3
6847,4,9,5,6,4.460895538330078,0,3
6848,4,9,5,15,9.382112503051758,0,3
6850,4,9,10,1,6.9360222816467285,0,3
6851,4,9,10,3,2.3574962615966797,0,3
6852,4,9,10,12,3.9094276428222656,0,3
6854,4,9,13,2,4.559840679168701,0,3
6855,4,9,14,7,-9.402128219604492,0,3
6856,4,9,14,13,5.006564140319824,0,3
6858,4,9,15,2,2.952627420425415,0,3
6859,4,9,15,10,-1.3547393083572388,0,3
6860,4,10,0,2,-5.235231399536133,0,3
6861,4,10,0,3,7.540188312530518,0,3
6862,4,10,0,6,10.889663696289062,0,3
6863,4,10,0,8,6.23991060256958,0,3
6864,4,10,1,3,7.91641092300415,0,3
6865,4,10,1,6,11.079697608947754,0,3
6866,4,10,1,11,6.785279273986816,0,3
6868,4,10,1,13,7.724736213684082,0,3
6869,4,10,2,0,6.465229511260986,0,3
6871,4,10,2,6,6.030677318572998,0,3
6873,4,10,2,7,6.809939384460449,0,3
6874,4,10,2,8,5.662806510925293,0,3
6875,4,10,2,14,6.054111003875732,0,3
6876,4,10,3,7,4.119685649871826,0,3
6877,4,10,3,14,5.291937828063965,0,3
6878,4,10,3,15,4.028928279876709,0,3
6879,4,10,5,1,5.641153812408447,0,3
6881,4,10,6,2,6.9808197021484375,0,3
6882,4,10,6,11,7.56361722946167,0,3
6883,4,10,7,13,5.942117691040039,0,3
6884,4,10,9,8,4.294027328491211,0,3
6886,4,10,11,1,4.594064712524414,0,3
6887,4,10,11,3,3.792158842086792,0,3
6888,4,10,11,15,2.675985813140869,0,3
6891,4,10,12,8,-0.6740530133247375,0,3
6892,4,10,13,0,7.026303768157959,0,3
6896,4,10,13,6,-0.9984666109085083,0,3
6897,4,10,14,2,5.354277610778809,0,3
6898,4,10,14,7,3.587578296661377,0,3
6901,4,11,1,3,8.27819538116455,0,3
6902,4,11,1,6,4.9944868087768555,0,3
6903,4,11,1,7,6.985311985015869,0,3
6904,4,11,1,9,8.385964393615723,0,3
6905,4,11,1,15,8.375777244567871,0,3
6906,4,11,2,6,6.068997383117676,0,3
6908,4,11,2,14,6.060761451721191,0,3
6909,4,11,3,14,5.063223361968994,0,3
6910,4,11,3,15,3.7260122299194336,0,3
6911,4,11,5,10,10.718730926513672,0,3
6912,4,11,6,9,5.3202223777771,0,3
6913,4,11,6,14,8.142666816711426,0,3
6914,4,11,7,1,3.744954824447632,0,3
6915,4,11,9,2,7.027782917022705,0,3
6916,4,11,9,8,5.6715569496154785,0,3
6917,4,11,10,3,5.950728416442871,0,3
6918,4,11,10,6,6.083569526672363,0,3
6919,4,11,10,8,5.551849842071533,0,3
6924,4,11,13,3,3.4492597579956055,0,3
6925,4,11,15,7,4.472046375274658,0,3
6931,4,12,2,15,4.716159343719482,0,3
6932,4,12,3,2,4.2444376945495605,0,3
6933,4,12,3,14,4.212745666503906,0,3
6934,4,12,5,0,7.270873069763184,0,3
6935,4,12,5,8,9.341876029968262,0,3
6936,4,12,6,2,7.290953636169434,0,3
6937,4,12,6,3,2.203984260559082,0,3
6939,4,12,10,8,6.186771392822266,0,3
6940,4,12,11,1,3.080636739730835,0,3
6942,4,12,11,8,3.3037869930267334,0,3
6943,4,12,13,0,7.444723606109619,0,3
6945,4,12,13,6,-6.462705612182617,0,3
6946,4,12,14,7,2.6680305004119873,0,3
6949,4,12,15,8,5.890846252441406,0,3
6950,4,13,0,15,-2.9602444171905518,0,3
6953,4,13,2,0,4.587282180786133,0,3
6954,4,13,2,6,6.1408209800720215,0,3
6955,4,13,2,7,6.414478302001953,0,3
6956,4,13,2,15,6.6922101974487305,0,3
6958,4,13,3,1,4.933708190917969,0,3
6959,4,13,3,9,4.561634540557861,0,3
6960,4,13,3,15,4.872377395629883,0,3
6961,4,13,5,8,6.1415910720825195,0,3
6962,4,13,5,9,7.999134063720703,0,3
6963,4,13,6,0,9.706790924072266,0,3
6964,4,13,6,1,6.79288911819458,0,3
6965,4,13,6,2,7.573958396911621,0,3
6966,4,13,6,10,5.4027581214904785,0,3
6967,4,13,6,11,6.296735763549805,0,3
6968,4,13,9,11,-9.917330741882324,0,3
6971,4,13,10,2,7.57266092300415,0,3
6972,4,13,10,6,6.858264923095703,0,3
6973,4,13,11,1,4.633995532989502,0,3
6974,4,13,11,3,5.4618306159973145,0,3
6976,4,13,11,9,3.373551607131958,0,3
6977,4,13,12,8,-4.929742336273193,0,3
6979,4,13,14,9,2.3873167037963867,0,3
6980,4,13,15,0,3.070425033569336,0,3
6982,4,13,15,3,3.578315019607544,0,3
6983,4,14,1,9,7.950397491455078,0,3
6984,4,14,1,11,2.5716943740844727,0,3
6985,4,14,2,1,3.616943120956421,0,3
6986,4,14,2,13,9.650699615478516,0,3
6987,4,14,3,11,3.9571423530578613,0,3
6988,4,14,3,15,2.499049425125122,0,3
6989,4,14,5,7,7.78420352935791,0,3
6990,4,14,5,13,9.51747989654541,0,3
6991,4,14,6,0,0.7016499638557434,0,3
6992,4,14,6,9,5.557960510253906,0,3
6993,4,14,7,2,5.178760528564453,0,3
6997,4,14,9,3,6.856371879577637,0,3
6998,4,14,10,1,6.688507556915283,0,3
6999,4,14,10,2,6.336276054382324,0,3
7001,4,14,11,12,4.534621238708496,0,3
7002,4,14,15,0,2.214048385620117,0,3
7003,4,15,0,1,1.8977906703948975,0,3
7004,4,15,1,0,9.364554405212402,0,3
7005,4,15,1,8,7.178652763366699,0,3
7007,4,15,2,1,4.363316535949707,0,3
7008,4,15,2,3,7.011288642883301,0,3
7009,4,15,2,13,7.141089916229248,0,3
7011,4,15,3,0,4.583927631378174,0,3
7012,4,15,3,1,6.414157390594482,0,3
7013,4,15,3,9,4.493529796600342,0,3
7014,4,15,3,11,4.973543643951416,0,3
7016,4,15,5,2,10.072965621948242,0,3
7018,4,15,5,11,12.101051330566406,0,3
7019,4,15,6,3,7.065726280212402,0,3
7020,4,15,6,8,9.658482551574707,0,3
7021,4,15,6,14,9.53056812286377,0,3
7022,4,15,7,2,6.125863552093506,0,3
7024,4,15,7,9,5.555900573730469,0,3
7028,4,15,7,14,5.1763739585876465,0,3
7029,4,15,9,2,8.73505973815918,0,3
7033,4,15,9,11,7.845985412597656,0,3
7034,4,15,9,14,8.460567474365234,0,3
7035,4,15,10,0,8.858468055725098,0,3
7036,4,15,10,13,6.128696918487549,0,3
7037,4,15,11,0,5.1707234382629395,0,3
7041,4,15,11,10,1.3488692045211792,0,3
7042,4,15,14,6,4.055275917053223,0,3
7043,4,15,14,9,5.806516647338867,0,3
7044,4,0,5,11,4.540280818939209,0,1
7045,4,0,8,2,11.361424446105957,0,1
7046,4,0,8,5,9.486420631408691,0,1
7047,4,0,8,9,10.511164665222168,0,1
7048,4,0,8,12,9.69947338104248,0,1
7049,4,0,8,13,11.676533699035645,0,1
7050,4,0,8,14,8.700859069824219,0,1
7051,4,0,9,5,7.725499153137207,0,1
7052,4,0,10,11,7.3541083335876465,0,1
7053,4,0,12,2,8.327519416809082,0,1
7054,4,0,12,5,7.679640293121338,0,1
7055,4,0,12,9,9.08100700378418,0,1
7056,4,0,12,13,5.7302751541137695,0,1
7057,4,0,12,14,8.748751640319824,0,1
7058,4,0,13,10,4.5289788246154785,0,1
7060,4,0,15,11,3.5158326625823975,0,1
7061,4,0,15,14,2.7772552967071533,0,1
7062,4,1,3,5,-3.424992799758911,0,1
7063,4,1,6,5,1.9936227798461914,0,1
7065,4,1,8,2,10.069071769714355,0,1
7067,4,1,8,9,9.38239574432373,0,1
7068,4,1,8,13,10.37693977355957,0,1
7069,4,1,12,0,7.513914585113525,0,1
7071,4,1,12,2,8.856844902038574,0,1
7072,4,1,12,7,8.76357364654541,0,1
7074,4,1,12,11,8.467032432556152,0,1
7075,4,1,12,14,8.663551330566406,0,1
7076,4,1,12,15,8.404221534729004,0,1
7078,4,1,13,3,7.013381481170654,0,1
7079,4,1,13,5,5.115327835083008,0,1
7081,4,1,14,2,6.398253917694092,0,1
7082,4,1,15,7,3.3953139781951904,0,1
7083,4,1,15,11,1.7236816883087158,0,1
7085,4,2,8,9,9.519678115844727,0,1
7086,4,2,8,12,9.221287727355957,0,1
7088,4,2,8,14,9.922639846801758,0,1
7089,4,2,8,15,7.600564002990723,0,1
7091,4,2,9,3,7.725186347961426,0,1
7092,4,2,10,13,-2.3505566120147705,0,1
7094,4,2,10,15,-5.252158164978027,0,1
7096,4,2,11,10,0.9045381546020508,0,1
7097,4,2,12,3,8.48231029510498,0,1
7098,4,2,12,7,8.51773452758789,0,1
7099,4,2,12,10,8.409263610839844,0,1
7100,4,2,13,7,7.308222770690918,0,1
7101,4,2,14,13,5.1239094734191895,0,1
7102,4,2,15,11,1.3934500217437744,0,1
7103,4,3,1,12,-1.370339274406433,0,1
7104,4,3,8,5,10.539628982543945,0,1
7107,4,3,8,6,9.847844123840332,0,1
7110,4,3,8,9,8.702507972717285,0,1
7112,4,3,8,12,10.41692066192627,0,1
7113,4,3,8,14,11.492680549621582,0,1
7114,4,3,9,5,8.392751693725586,0,1
7116,4,3,10,1,5.10650634765625,0,1
7117,4,3,12,0,7.382771015167236,0,1
7123,4,3,12,1,9.61197280883789,0,1
7125,4,3,12,10,7.116369724273682,0,1
7126,4,3,13,0,6.6751708984375,0,1
7128,4,3,13,5,6.264230251312256,0,1
7129,4,3,13,11,3.6961991786956787,0,1
7130,4,3,13,14,5.614377498626709,0,1
7131,4,3,14,7,5.6423540115356445,0,1
7132,4,3,14,11,4.269218444824219,0,1
7133,4,3,15,5,3.1419076919555664,0,1
7134,4,5,1,13,3.8368024826049805,0,1
7136,4,5,3,10,1.1233620643615723,0,1
7139,4,5,6,0,11.094021797180176,0,1
7140,4,5,7,10,-0.5397239923477173,0,1
7141,4,5,7,12,2.6579976081848145,0,1
7142,4,5,8,0,10.489370346069336,0,1
7143,4,5,8,6,10.943673133850098,0,1
7145,4,5,8,7,6.6315741539001465,0,1
7146,4,5,8,10,10.449271202087402,0,1
7148,4,5,9,10,6.9623284339904785,0,1
7149,4,5,9,14,9.962263107299805,0,1
7152,4,5,10,6,5.964598655700684,0,1
7153,4,5,10,11,5.581738471984863,0,1
7154,4,5,12,2,7.875605583190918,0,1
7157,4,5,12,3,8.665217399597168,0,1
7158,4,5,12,10,7.879007339477539,0,1
7159,4,5,12,11,5.881824970245361,0,1
7161,4,5,13,14,5.921281814575195,0,1
7162,4,5,13,15,5.90665864944458,0,1
7163,4,5,15,10,3.009223461151123,0,1
7164,4,5,15,11,3.659677267074585,0,1
7165,4,6,3,5,-8.673365592956543,0,1
7167,4,6,7,10,-0.410978764295578,0,1
7168,4,6,8,0,9.603866577148438,0,1
7169,4,6,8,2,9.422998428344727,0,1
7170,4,6,8,12,8.237289428710938,0,1
7171,4,6,8,13,2.0128724575042725,0,1
7173,4,6,8,15,10.774064064025879,0,1
7174,4,6,9,5,6.626149654388428,0,1
7175,4,6,9,7,7.039425373077393,0,1
7176,4,6,9,14,7.730939865112305,0,1
7184,4,6,10,7,-4.631523132324219,0,1
7186,4,6,10,13,0.6289821863174438,0,1
7187,4,6,11,7,-8.786645889282227,0,1
7188,4,6,11,9,-2.5532989501953125,0,1
7190,4,6,12,5,7.842675685882568,0,1
7191,4,6,12,11,7.901581764221191,0,1
